0.04188680648803711,27.0,359.0,35.0
0.026582956314086914,23.0,280.0,29.0
0.012992382049560547,51.0,181.0,66.0
0.0,1.0,1.0,0.0
0.03989052772521973,27.0,359.0,35.0
0.02590203285217285,23.0,280.0,29.0
0.012970447540283203,51.0,181.0,66.0
0.0,1.0,1.0,0.0
0.03889608383178711,27.0,359.0,35.0
0.026918411254882812,23.0,280.0,29.0
0.013933897018432617,51.0,181.0,66.0
0.0,1.0,1.0,0.0
0.03988838195800781,27.0,359.0,35.0
0.026929616928100586,23.0,280.0,29.0
0.013933897018432617,51.0,181.0,66.0
0.0,1.0,1.0,0.0
0.039919376373291016,27.0,359.0,35.0
0.025930404663085938,23.0,280.0,29.0
0.01296544075012207,51.0,181.0,66.0
0.0,1.0,1.0,0.0
0.03992033004760742,27.0,359.0,35.0
0.026863813400268555,23.0,280.0,29.0
0.013932943344116211,51.0,181.0,66.0
0.0,1.0,1.0,0.0
0.039891958236694336,27.0,359.0,35.0
0.025930166244506836,23.0,280.0,29.0
0.01297307014465332,51.0,181.0,66.0
0.0,1.0,1.0,0.0
0.03889894485473633,27.0,359.0,35.0
0.02689671516418457,23.0,280.0,29.0
0.013933658599853516,51.0,181.0,66.0
0.0,1.0,1.0,0.0
0.03889632225036621,27.0,359.0,35.0
0.025957822799682617,23.0,280.0,29.0
0.012993097305297852,51.0,181.0,66.0
0.0,1.0,1.0,0.0
0.03990054130554199,27.0,359.0,35.0
0.02592945098876953,23.0,280.0,29.0
0.012968063354492188,51.0,181.0,66.0
0.0,1.0,1.0,0.0
0.03989124298095703,27.0,359.0,35.0
0.025930404663085938,23.0,280.0,29.0
0.013951301574707031,51.0,181.0,66.0
0.0,1.0,1.0,0.0
0.03892159461975098,27.0,359.0,35.0
0.045876502990722656,23.0,280.0,29.0
0.013961553573608398,51.0,181.0,66.0
0.0,1.0,1.0,0.0
0.04088854789733887,27.0,359.0,35.0
0.026932954788208008,23.0,280.0,29.0
