7.462019205093384,11,4010,12
60.000115633010864,1,1,no solustion
60.002110719680786,1,1,no solustion
50.77716779708862,13,10367,14
1.5198960304260254,9,1742,10
0.4318416118621826,9,914,9
0.0,1,1,0
7.776296854019165,11,4010,12
60.0080943107605,1,1,no solustion
60.00510287284851,1,1,no solustion
43.89230751991272,13,10367,14
1.502997636795044,9,1742,10
0.42885327339172363,9,914,9
0.0,1,1,0
7.2575390338897705,11,4010,12
60.002110719680786,1,1,no solustion
60.00510263442993,1,1,no solustion
44.07080101966858,13,10367,14
1.5328607559204102,9,1742,10
0.4278526306152344,9,914,9
0.0,1,1,0
7.186729431152344,11,4010,12
60.00114345550537,1,1,no solustion
60.00322484970093,1,1,no solustion
44.65342569351196,13,10367,14
1.5219497680664062,9,1742,10
0.42981696128845215,9,914,9
0.0,1,1,0
7.387235641479492,11,4010,12
60.00326228141785,1,1,no solustion
60.00245547294617,1,1,no solustion
45.29364562034607,13,10367,14
1.589768409729004,9,1742,10
0.4278278350830078,9,914,9
0.0,1,1,0
7.401170253753662,11,4010,12
60.00224041938782,1,1,no solustion
60.00223636627197,1,1,no solustion
44.72616529464722,13,10367,14
1.539902687072754,9,1742,10
0.42186975479125977,9,914,9
0.0,1,1,0
7.4131386280059814,11,4010,12
60.00620245933533,1,1,no solustion
60.000513315200806,1,1,no solustion
45.263752460479736,13,10367,14
1.5219225883483887,9,1742,10
0.4617908000946045,9,914,9
0.0,1,1,0
7.469985723495483,11,4010,12
