0.7589478492736816,187.0,2068.0,287.0
0.19945430755615234,66.0,976.0,98.0
0.017951250076293945,66.0,240.0,97.0
0.39593935012817383,77.0,1397.0,122.0
0.0060155391693115234,20.0,106.0,31.0
0.029946088790893555,40.0,331.0,62.0
0.09972810745239258,72.0,685.0,111.0
0.010997772216796875,37.0,169.0,57.0
0.20242023468017578,75.0,1010.0,120.0
0.06382608413696289,66.0,503.0,109.0
0.42982053756713867,103.0,1396.0,154.0
0.02493143081665039,25.0,282.0,39.0
0.09673452377319336,88.0,653.0,139.0
0.17751336097717285,78.0,913.0,121.0
0.3749725818634033,73.0,1358.0,119.0
0.8656265735626221,163.0,2049.0,251.0
0.01196742057800293,35.0,175.0,51.0
0.01296377182006836,42.0,181.0,58.0
0.3350815773010254,113.0,1277.0,180.0
0.025928497314453125,60.0,295.0,96.0
0.18050527572631836,78.0,884.0,119.0
0.014958858489990234,59.0,217.0,86.0
0.33109331130981445,86.0,1233.0,141.0
0.15058684349060059,101.0,821.0,158.0
0.10770440101623535,98.0,693.0,149.0
0.02094244956970215,48.0,252.0,76.0
0.06881117820739746,81.0,514.0,121.0
0.9803135395050049,175.0,2202.0,272.0
0.05784249305725098,49.0,486.0,77.0
0.10371565818786621,64.0,670.0,96.0
0.009971857070922852,37.0,165.0,56.0
0.003989219665527344,22.0,75.0,28.0
0.004985332489013672,24.0,93.0,39.0
0.4896578788757324,75.0,1596.0,128.0
0.02094244956970215,53.0,255.0,84.0
0.018947362899780273,56.0,242.0,83.0
0.2014482021331787,68.0,982.0,101.0
0.49564099311828613,91.0,1547.0,139.0
0.0588383674621582,74.0,487.0,111.0
0.634260892868042,105.0,1786.0,159.0
0.005984067916870117,26.0,99.0,37.0
0.06482172012329102,90.0,524.0,134.0
0.15258264541625977,86.0,727.0,136.0
0.005984067916870117,32.0,92.0,47.0
0.011967658996582031,46.0,175.0,69.0
0.07479476928710938,64.0,539.0,94.0
0.5484962463378906,76.0,1620.0,124.0
0.0019943714141845703,20.0,55.0,28.0
0.019945144653320312,52.0,251.0,82.0
0.3211195468902588,119.0,1261.0,190.0
